clone_pair,start_commit,end_commit,genealogy
keras/layers/core.py^545^557+keras/layers/embeddings.py^65^74,c18a9cd4,61ade483,"I,4e519f7a,2,2-I,8f2b5f04,2,2-I,40864d89,20,1-I,12e0052f,4,1-I,037e592f,2,1-I,295bfe4e,32,3"
keras/layers/core.py^678^688+keras/layers/embeddings.py^65^74,c18a9cd4,41678315,"I,4e519f7a,2,2-I,8f2b5f04,2,2-I,295bfe4e,11,3-I,d6f94c0b,8,1-I,e916f748,1,2-I,023331ec,10,3-I,03a7eb89,2,2-I,10bfb1c5,2,2-I,aedad398,2,1"
keras/layers/advanced_activations.py^75^80+keras/layers/core.py^286^292,ca60201f,12e0052f,"I,4a6b0340,1,1-I,4e519f7a,3,1-I,40864d89,49,3"
keras/layers/advanced_activations.py^75^80+keras/layers/core.py^331^337,ca60201f,12e0052f,"I,4a6b0340,1,1-I,4e519f7a,3,1-I,40864d89,11,1"
keras/layers/core.py^286^292+keras/layers/core.py^331^337,ca60201f,61ade483,"I,40864d89,38,1-I,5255b5df,4,1-I,f3f19146,2,1-I,295bfe4e,47,3"
keras/layers/core.py^286^292+keras/layers/normalization.py^67^73,ca60201f,61ade483,"I,a744b600,4,2-I,40864d89,38,1-I,5255b5df,4,1-I,8823fa52,1,2-I,f3f19146,2,1-I,295bfe4e,40,1"
keras/layers/core.py^286^292+keras/layers/normalization.py^102^107,ca60201f,c2534964,"I,a744b600,9,2-I,8f2b5f04,6,2-I,82353da4,9,2"
keras/layers/core.py^286^292+keras/optimizers.py^78^85,ca60201f,61ade483,"I,33ed943a,6,2-I,40864d89,38,1-I,5255b5df,4,1-I,f3f19146,2,1-I,295bfe4e,46,3"
keras/layers/core.py^286^292+keras/optimizers.py^106^112,ca60201f,61ade483,"I,33ed943a,4,2-I,40864d89,38,1-I,5255b5df,4,1-I,f3f19146,2,1-I,295bfe4e,47,3"
keras/layers/core.py^286^292+keras/optimizers.py^169^175,ca60201f,61ade483,"I,33ed943a,4,2-I,40864d89,38,1-I,5255b5df,4,1-I,f3f19146,2,1-I,295bfe4e,40,1"
keras/layers/core.py^286^292+keras/optimizers.py^208^215,ca60201f,61ade483,"I,33ed943a,2,2-I,8f2b5f04,4,2-I,40864d89,38,1-I,5255b5df,4,1-I,f3f19146,2,1-I,295bfe4e,48,3"
keras/layers/core.py^331^337+keras/layers/normalization.py^67^73,ca60201f,61ade483,"I,a744b600,4,2-I,8823fa52,1,2-I,295bfe4e,7,1"
keras/layers/core.py^331^337+keras/layers/normalization.py^102^107,ca60201f,c2534964,"I,a744b600,9,2-I,8f2b5f04,6,2-I,82353da4,9,2"
keras/layers/core.py^331^337+keras/optimizers.py^78^85,ca60201f,61ade483,"I,33ed943a,6,2-I,295bfe4e,13,3"
keras/layers/core.py^331^337+keras/optimizers.py^106^112,ca60201f,61ade483,"I,33ed943a,4,2-I,295bfe4e,14,3"
keras/layers/core.py^331^337+keras/optimizers.py^169^175,ca60201f,61ade483,"I,33ed943a,4,2-I,295bfe4e,7,1"
keras/layers/core.py^331^337+keras/optimizers.py^208^215,ca60201f,61ade483,"I,33ed943a,2,2-I,8f2b5f04,4,2-I,295bfe4e,15,3"
keras/layers/containers.py^67^72+keras/layers/core.py^77^82,ca60201f,61ade483,"I,06a15456,2,2-I,295bfe4e,6,2"
keras/layers/containers.py^67^72+keras/layers/core.py^274^279,ca60201f,61ade483,"I,295bfe4e,6,2"
keras/layers/containers.py^67^72+keras/layers/core.py^604^609,ca60201f,61ade483,"I,a744b600,4,2-I,40864d89,10,2-I,295bfe4e,10,2"
keras/layers/core.py^77^82+keras/layers/core.py^274^279,ca60201f,61ade483,"I,06a15456,2,1-I,295bfe4e,12,3"
keras/layers/core.py^77^82+keras/layers/core.py^604^609,ca60201f,61ade483,"I,a744b600,4,2-I,40864d89,10,2-I,06a15456,2,1-I,295bfe4e,16,3"
keras/layers/core.py^274^279+keras/layers/core.py^604^609,ca60201f,61ade483,"I,a744b600,4,2-I,40864d89,10,2-I,295bfe4e,16,3"
keras/layers/core.py^199^221+keras/layers/core.py^575^600,ca60201f,61ade483,"I,a744b600,11,3-I,40864d89,17,3-I,12e0052f,3,2-I,295bfe4e,46,3"
keras/layers/containers.py^73^78+keras/layers/core.py^280^285,ca60201f,61ade483,"I,295bfe4e,6,2"
keras/layers/core.py^467^479+keras/layers/core.py^556^568,ca60201f,61ade483,"I,a744b600,4,3-I,12e0052f,10,1-I,295bfe4e,30,3"
keras/layers/core.py^467^479+keras/layers/core.py^689^699,ca60201f,61ade483,"I,a744b600,2,1-I,12e0052f,17,3-I,295bfe4e,15,3"
keras/layers/core.py^467^479+keras/layers/embeddings.py^65^74,ca60201f,61ade483,"I,4e519f7a,2,2-I,a744b600,2,1-I,8f2b5f04,2,2-I,12e0052f,10,1-I,295bfe4e,21,3"
keras/layers/core.py^556^568+keras/layers/core.py^689^699,ca60201f,61ade483,"I,a744b600,2,1-I,12e0052f,7,2-I,295bfe4e,23,3"
keras/layers/core.py^556^568+keras/layers/embeddings.py^65^74,ca60201f,9a2b5092,"I,4e519f7a,2,2-I,a744b600,2,1-I,8f2b5f04,2,2-I,295bfe4e,29,3-I,458edeed,3,1-I,e916f748,1,2-I,8c0c3774,5,1-I,023331ec,15,3-I,b118cef2,2,1-I,03a7eb89,12,3-I,10bfb1c5,2,2-I,8590e086,6,1-I,393af214,4,1-I,b5cb82c6,20,3"
keras/layers/core.py^689^699+keras/layers/embeddings.py^65^74,ca60201f,61ade483,"I,4e519f7a,2,2-I,8f2b5f04,2,2-I,12e0052f,7,1-I,295bfe4e,14,3"
keras/layers/advanced_activations.py^75^80+keras/optimizers.py^81^88,1325e73a,12e0052f,"I,4a6b0340,1,1-I,33ed943a,6,2-I,4e519f7a,3,1-I,40864d89,11,1"
keras/layers/advanced_activations.py^75^80+keras/optimizers.py^109^115,1325e73a,12e0052f,"I,4a6b0340,1,1-I,33ed943a,4,2-I,4e519f7a,3,1-I,40864d89,11,1"
keras/layers/advanced_activations.py^75^80+keras/optimizers.py^172^178,1325e73a,12e0052f,"I,4a6b0340,1,1-I,33ed943a,4,2-I,4e519f7a,3,1-I,31cf6b16,2,2-I,40864d89,11,1"
keras/layers/advanced_activations.py^75^80+keras/optimizers.py^211^218,1325e73a,12e0052f,"I,4a6b0340,1,1-I,33ed943a,2,2-I,4e519f7a,3,1-I,8f2b5f04,4,2-I,40864d89,11,1"
keras/layers/core.py^286^292+keras/optimizers.py^81^88,1325e73a,61ade483,"I,33ed943a,6,2-I,40864d89,38,1-I,5255b5df,4,1-I,f3f19146,2,1-I,295bfe4e,40,1"
keras/layers/core.py^286^292+keras/optimizers.py^109^115,1325e73a,61ade483,"I,33ed943a,4,2-I,40864d89,38,1-I,5255b5df,4,1-I,f3f19146,2,1-I,295bfe4e,40,1"
keras/layers/core.py^286^292+keras/optimizers.py^172^178,1325e73a,61ade483,"I,33ed943a,4,2-I,31cf6b16,2,2-I,40864d89,38,1-I,5255b5df,4,1-I,f3f19146,2,1-I,295bfe4e,40,1"
keras/layers/core.py^286^292+keras/optimizers.py^211^218,1325e73a,61ade483,"I,33ed943a,2,2-I,8f2b5f04,4,2-I,40864d89,38,1-I,5255b5df,4,1-I,f3f19146,2,1-I,295bfe4e,40,1"
keras/layers/core.py^331^337+keras/optimizers.py^81^88,1325e73a,61ade483,"I,33ed943a,6,2-I,295bfe4e,7,1"
keras/layers/core.py^331^337+keras/optimizers.py^109^115,1325e73a,61ade483,"I,33ed943a,4,2-I,295bfe4e,7,1"
keras/layers/core.py^331^337+keras/optimizers.py^172^178,1325e73a,61ade483,"I,33ed943a,4,2-I,31cf6b16,2,2-I,295bfe4e,7,1"
keras/layers/core.py^331^337+keras/optimizers.py^211^218,1325e73a,61ade483,"I,33ed943a,2,2-I,8f2b5f04,4,2-I,295bfe4e,7,1"
keras/layers/normalization.py^67^73+keras/optimizers.py^81^88,1325e73a,576cf897,"I,33ed943a,6,2-I,a744b600,4,1-I,8823fa52,1,1-I,5f7e78df,11,2-I,e836c10c,1,1-I,5a1e6399,2,1-I,35339120,9,1"
keras/layers/normalization.py^67^73+keras/optimizers.py^109^115,1325e73a,576cf897,"I,33ed943a,4,2-I,a744b600,4,1-I,8823fa52,1,1-I,5f7e78df,9,2-I,e836c10c,1,1-I,5a1e6399,2,1-I,35339120,9,1"
keras/layers/normalization.py^67^73+keras/optimizers.py^172^178,1325e73a,576cf897,"I,33ed943a,4,2-I,a744b600,4,1-I,31cf6b16,2,2-I,8823fa52,1,1-I,5f7e78df,9,2-I,e836c10c,1,1-I,5a1e6399,2,1-I,35339120,9,1"
keras/layers/normalization.py^67^73+keras/optimizers.py^211^218,1325e73a,576cf897,"I,33ed943a,2,2-I,a744b600,4,1-I,8f2b5f04,4,2-I,8823fa52,1,1-I,5f7e78df,11,2-I,e836c10c,1,1-I,5a1e6399,2,1-I,35339120,9,1"
keras/layers/normalization.py^102^107+keras/optimizers.py^81^88,1325e73a,c2534964,"I,33ed943a,6,2-I,a744b600,9,1-I,8f2b5f04,6,1-I,82353da4,9,1"
keras/layers/normalization.py^102^107+keras/optimizers.py^109^115,1325e73a,c2534964,"I,33ed943a,4,2-I,a744b600,9,1-I,8f2b5f04,6,1-I,82353da4,9,1"
keras/layers/normalization.py^102^107+keras/optimizers.py^172^178,1325e73a,c2534964,"I,33ed943a,4,2-I,a744b600,9,1-I,8f2b5f04,6,1-I,31cf6b16,2,2-I,82353da4,9,1"
keras/layers/normalization.py^102^107+keras/optimizers.py^211^218,1325e73a,c2534964,"I,33ed943a,2,2-I,a744b600,9,1-I,8f2b5f04,10,3-I,82353da4,9,1"
keras/optimizers.py^81^88+keras/optimizers.py^109^115,1325e73a,b5cb82c6,"C,33ed943a,10,3-I,5f7e78df,20,3-I,86f28494,1,2-I,36098bf0,4,3-I,54462554,9,2"
keras/optimizers.py^81^88+keras/optimizers.py^172^178,1325e73a,b5cb82c6,"C,33ed943a,10,3-C,31cf6b16,2,2-I,5f7e78df,20,3-I,86f28494,1,2-I,36098bf0,4,3-I,54462554,9,2"
keras/optimizers.py^81^88+keras/optimizers.py^211^218,1325e73a,b5cb82c6,"I,33ed943a,8,3-C,8f2b5f04,4,2-I,5f7e78df,22,3-I,86f28494,1,2-I,7b2ca432,3,2-I,36098bf0,2,1"
keras/optimizers.py^109^115+keras/optimizers.py^172^178,1325e73a,b5cb82c6,"C,33ed943a,8,3-C,31cf6b16,2,2-I,5f7e78df,18,3-I,86f28494,2,3-I,36098bf0,4,3-I,54462554,18,3"
keras/optimizers.py^109^115+keras/optimizers.py^211^218,1325e73a,b5cb82c6,"I,33ed943a,6,3-C,8f2b5f04,4,2-I,5f7e78df,20,3-I,86f28494,2,3-I,7b2ca432,3,2-I,36098bf0,2,1-I,54462554,9,1"
keras/optimizers.py^172^178+keras/optimizers.py^211^218,1325e73a,b5cb82c6,"I,33ed943a,6,3-C,8f2b5f04,4,2-C,31cf6b16,2,1-I,5f7e78df,20,3-I,86f28494,2,3-I,7b2ca432,3,2-I,36098bf0,2,1-I,54462554,9,1"
keras/optimizers.py^96^108+keras/optimizers.py^122^133,1325e73a,b5cb82c6,"C,33ed943a,11,3-C,8f2b5f04,4,3-C,295bfe4e,26,3-I,53080339,4,3-I,35339120,8,3-I,defa1283,14,3-I,e418fc69,4,3-I,b2e8d5ab,14,3-I,ea47e6de,4,3-I,a164addd,8,3-I,2382f788,23,3-I,2afe0b00,3,3-I,2d8739dd,16,3-I,52854217,8,3-I,4d857be6,2,3-I,36098bf0,4,3-I,54462554,6,3"
keras/layers/recurrent.py^76^97+keras/layers/recurrent.py^267^285,ef43a271,25e85b61,"I,47ed18a3,47,3"
keras/layers/recurrent.py^76^97+keras/layers/recurrent.py^494^511,ef43a271,25e85b61,"I,47ed18a3,43,3"
keras/layers/recurrent.py^76^97+keras/layers/recurrent.py^601^618,ef43a271,25e85b61,"I,47ed18a3,49,3"
keras/layers/recurrent.py^76^97+keras/layers/recurrent.py^700^718,ef43a271,25e85b61,"I,47ed18a3,50,3"
keras/layers/recurrent.py^267^285+keras/layers/recurrent.py^494^511,ef43a271,e3243614,"I,47ed18a3,28,3-I,6c458ff2,8,2"
keras/layers/recurrent.py^267^285+keras/layers/recurrent.py^601^618,ef43a271,e3243614,"I,47ed18a3,34,3-I,6c458ff2,10,2"
keras/layers/recurrent.py^267^285+keras/layers/recurrent.py^700^718,ef43a271,25e85b61,"I,47ed18a3,35,3"
keras/layers/recurrent.py^494^511+keras/layers/recurrent.py^601^618,ef43a271,e3243614,"I,47ed18a3,30,3-I,6c458ff2,18,3"
keras/layers/recurrent.py^494^511+keras/layers/recurrent.py^700^718,ef43a271,25e85b61,"I,47ed18a3,31,3"
keras/layers/recurrent.py^601^618+keras/layers/recurrent.py^700^718,ef43a271,25e85b61,"I,47ed18a3,37,3"
keras/layers/recurrent.py^98^108+keras/layers/recurrent.py^183^195,ef43a271,25e85b61,"I,47ed18a3,24,3"
keras/layers/recurrent.py^98^108+keras/layers/recurrent.py^286^297,ef43a271,25e85b61,"I,47ed18a3,35,3"
keras/layers/recurrent.py^98^108+keras/layers/recurrent.py^405^417,ef43a271,25e85b61,"I,47ed18a3,16,3"
keras/layers/recurrent.py^98^108+keras/layers/recurrent.py^512^523,ef43a271,25e85b61,"I,47ed18a3,22,3"
keras/layers/recurrent.py^98^108+keras/layers/recurrent.py^619^630,ef43a271,25e85b61,"I,47ed18a3,23,3"
keras/layers/recurrent.py^98^108+keras/layers/recurrent.py^719^728,ef43a271,25e85b61,"I,47ed18a3,22,3"
keras/layers/recurrent.py^183^195+keras/layers/recurrent.py^286^297,ef43a271,25e85b61,"I,47ed18a3,37,3"
keras/layers/recurrent.py^183^195+keras/layers/recurrent.py^405^417,ef43a271,25e85b61,"I,47ed18a3,18,3"
keras/layers/recurrent.py^183^195+keras/layers/recurrent.py^512^523,ef43a271,25e85b61,"I,47ed18a3,24,3"
keras/layers/recurrent.py^183^195+keras/layers/recurrent.py^619^630,ef43a271,25e85b61,"I,47ed18a3,25,3"
keras/layers/recurrent.py^183^195+keras/layers/recurrent.py^719^728,ef43a271,25e85b61,"I,47ed18a3,24,3"
keras/layers/recurrent.py^286^297+keras/layers/recurrent.py^405^417,ef43a271,d2828713,"I,47ed18a3,29,3-I,f10c4307,6,3-I,654404c2,6,2-I,ecd414d7,22,2-I,e916f748,1,2-I,ff62eb25,8,2-I,03a7eb89,24,3"
keras/layers/recurrent.py^286^297+keras/layers/recurrent.py^512^523,ef43a271,e3243614,"I,47ed18a3,35,3-I,6c458ff2,2,2"
keras/layers/recurrent.py^286^297+keras/layers/recurrent.py^619^630,ef43a271,25e85b61,"I,47ed18a3,36,3"
keras/layers/recurrent.py^286^297+keras/layers/recurrent.py^719^728,ef43a271,25e85b61,"I,47ed18a3,35,3"
keras/layers/recurrent.py^405^417+keras/layers/recurrent.py^512^523,ef43a271,e3243614,"I,47ed18a3,16,3-I,6c458ff2,2,2"
keras/layers/recurrent.py^405^417+keras/layers/recurrent.py^619^630,ef43a271,25e85b61,"I,47ed18a3,17,3"
keras/layers/recurrent.py^405^417+keras/layers/recurrent.py^719^728,ef43a271,25e85b61,"I,47ed18a3,16,3"
keras/layers/recurrent.py^512^523+keras/layers/recurrent.py^619^630,ef43a271,25e85b61,"I,47ed18a3,23,3"
keras/layers/recurrent.py^512^523+keras/layers/recurrent.py^719^728,ef43a271,25e85b61,"I,47ed18a3,22,3"
keras/layers/recurrent.py^619^630+keras/layers/recurrent.py^719^728,ef43a271,25e85b61,"I,47ed18a3,23,3"
keras/layers/recurrent.py^323^366+keras/layers/recurrent.py^438^482,ef43a271,61ade483,"I,47ed18a3,81,3-I,6c458ff2,10,2-I,40864d89,19,1-I,295bfe4e,5,2"
keras/layers/recurrent.py^323^366+keras/layers/recurrent.py^544^589,ef43a271,e3243614,"I,47ed18a3,77,3-I,6c458ff2,13,2"
keras/layers/recurrent.py^323^366+keras/layers/recurrent.py^651^688,ef43a271,e3243614,"I,47ed18a3,85,3-I,6c458ff2,21,2"
keras/layers/recurrent.py^256^266+keras/layers/recurrent.py^483^493,ef43a271,e3243614,"I,47ed18a3,14,3-I,6c458ff2,3,2"
keras/layers/recurrent.py^256^266+keras/layers/recurrent.py^590^600,ef43a271,e3243614,"I,47ed18a3,15,3-I,6c458ff2,3,2"
keras/layers/recurrent.py^256^266+keras/layers/recurrent.py^689^699,ef43a271,25e85b61,"I,47ed18a3,14,3"
keras/layers/recurrent.py^483^493+keras/layers/recurrent.py^590^600,ef43a271,e3243614,"I,47ed18a3,21,3-I,6c458ff2,6,3"
keras/layers/recurrent.py^483^493+keras/layers/recurrent.py^689^699,ef43a271,25e85b61,"I,47ed18a3,20,3"
keras/layers/recurrent.py^590^600+keras/layers/recurrent.py^689^699,ef43a271,25e85b61,"I,47ed18a3,21,3"
keras/layers/containers.py^67^72+keras/layers/core.py^606^611,c1857cfa,61ade483,"I,a744b600,3,2-I,295bfe4e,2,2"
keras/layers/core.py^77^82+keras/layers/core.py^606^611,c1857cfa,61ade483,"I,a744b600,3,2-I,06a15456,2,1-I,295bfe4e,8,3"
keras/layers/core.py^274^279+keras/layers/core.py^606^611,c1857cfa,61ade483,"I,a744b600,3,2-I,295bfe4e,8,3"
keras/layers/core.py^199^221+keras/layers/core.py^577^602,c1857cfa,61ade483,"I,a744b600,11,3-I,40864d89,20,3-I,295bfe4e,46,3"
keras/layers/core.py^513^552+keras/layers/core.py^645^684,c1857cfa,61ade483,"I,a744b600,8,3-I,8f2b5f04,4,3-I,40864d89,22,1-I,12e0052f,8,1-I,295bfe4e,68,3"
keras/layers/core.py^469^481+keras/layers/core.py^558^570,c1857cfa,61ade483,"I,a744b600,6,3-I,12e0052f,10,1-I,295bfe4e,28,3"
keras/layers/core.py^469^481+keras/layers/core.py^691^701,c1857cfa,61ade483,"I,a744b600,4,1-I,12e0052f,19,3-I,295bfe4e,14,3"
keras/layers/core.py^469^481+keras/layers/embeddings.py^65^74,c1857cfa,61ade483,"I,4e519f7a,2,2-I,a744b600,4,1-I,8f2b5f04,2,2-I,12e0052f,10,1-I,295bfe4e,21,3"
keras/layers/core.py^558^570+keras/layers/core.py^691^701,c1857cfa,61ade483,"I,a744b600,2,1-I,12e0052f,9,2-I,295bfe4e,20,3"
keras/layers/core.py^558^570+keras/layers/embeddings.py^65^74,c1857cfa,9a2b5092,"I,4e519f7a,2,2-I,a744b600,2,1-I,8f2b5f04,2,2-I,295bfe4e,27,3-I,d627fd87,2,1-I,458edeed,96,1-I,82a22b20,4,1-I,e916f748,1,2-I,97484ec9,31,1-I,0272587c,4,1-I,ff62eb25,4,1-I,6b05aebc,6,1-I,8f757443,17,1-I,c39546ee,12,1-I,5adce526,58,1-I,023331ec,45,3-I,03a7eb89,23,3-I,10bfb1c5,2,2-I,11107c5f,3,1-I,8590e086,6,1-I,f1732555,2,1-I,4a6f06f0,8,1-I,f430de10,8,1-I,393af214,4,1-I,2b349696,3,1-I,d40656e5,14,1-I,ef0c95ac,9,1-I,161f0a87,12,1-I,4d59675b,24,1-I,b5cb82c6,163,3"
keras/layers/core.py^691^701+keras/layers/embeddings.py^65^74,c1857cfa,61ade483,"I,4e519f7a,2,2-I,8f2b5f04,2,2-I,12e0052f,9,1-I,295bfe4e,13,3"
keras/layers/containers.py^67^72+keras/layers/core.py^608^613,7c44d16a,61ade483,"I,295bfe4e,4,2"
keras/layers/core.py^77^82+keras/layers/core.py^608^613,7c44d16a,61ade483,"I,06a15456,2,1-I,295bfe4e,10,3"
keras/layers/core.py^274^279+keras/layers/core.py^608^613,7c44d16a,61ade483,"I,295bfe4e,10,3"
keras/layers/core.py^199^221+keras/layers/core.py^579^604,7c44d16a,61ade483,"I,a744b600,11,3-I,40864d89,21,3-I,295bfe4e,44,3"
keras/layers/core.py^420^461+keras/layers/core.py^647^686,7c44d16a,61ade483,"I,a744b600,6,2-I,8f2b5f04,1,2-I,295bfe4e,61,3"
keras/layers/core.py^515^554+keras/layers/core.py^647^686,7c44d16a,61ade483,"I,a744b600,8,3-I,8f2b5f04,4,3-I,40864d89,42,1-I,12e0052f,8,1-I,295bfe4e,64,3"
keras/layers/core.py^471^483+keras/layers/core.py^560^572,7c44d16a,61ade483,"I,a744b600,4,1-I,40864d89,11,1-I,12e0052f,9,1-I,295bfe4e,21,3"
keras/layers/core.py^471^483+keras/layers/core.py^693^703,7c44d16a,61ade483,"I,a744b600,4,1-I,40864d89,11,1-I,12e0052f,29,3-I,295bfe4e,11,3"
keras/layers/core.py^471^483+keras/layers/embeddings.py^65^74,7c44d16a,61ade483,"I,4e519f7a,2,2-I,a744b600,4,1-I,8f2b5f04,2,2-I,40864d89,11,1-I,12e0052f,9,1-I,295bfe4e,19,3"
keras/layers/core.py^560^572+keras/layers/core.py^693^703,7c44d16a,9a2b5092,"I,12e0052f,20,2-I,295bfe4e,14,3-I,d627fd87,2,1-I,458edeed,96,1-I,82a22b20,4,1-I,97484ec9,31,1-I,0272587c,16,3-I,ff62eb25,4,1-I,6b05aebc,6,1-I,8f757443,17,1-I,c39546ee,12,1-I,5adce526,58,1-I,023331ec,36,1-I,03a7eb89,21,1-I,10bfb1c5,2,2-I,11107c5f,3,1-I,8590e086,6,1-I,f1732555,2,1-I,4a6f06f0,8,1-I,f430de10,8,1-I,393af214,4,1-I,2b349696,3,1-I,d40656e5,14,1-I,ef0c95ac,9,1-I,161f0a87,12,1-I,4d59675b,24,1-I,b5cb82c6,170,3"
keras/layers/core.py^560^572+keras/layers/embeddings.py^65^74,7c44d16a,9a2b5092,"I,4e519f7a,2,2-I,8f2b5f04,2,2-I,295bfe4e,22,3-I,d627fd87,2,1-I,458edeed,96,1-I,82a22b20,4,1-I,e916f748,1,2-I,97484ec9,31,1-I,0272587c,4,1-I,ff62eb25,4,1-I,6b05aebc,6,1-I,8f757443,17,1-I,c39546ee,12,1-I,5adce526,58,1-I,023331ec,45,3-I,03a7eb89,23,3-I,10bfb1c5,2,2-I,11107c5f,3,1-I,8590e086,6,1-I,f1732555,2,1-I,4a6f06f0,8,1-I,f430de10,8,1-I,393af214,4,1-I,2b349696,3,1-I,d40656e5,14,1-I,ef0c95ac,9,1-I,161f0a87,12,1-I,4d59675b,24,1-I,b5cb82c6,165,3"
keras/layers/core.py^693^703+keras/layers/embeddings.py^65^74,7c44d16a,9a2b5092,"I,4e519f7a,2,2-I,8f2b5f04,2,2-I,12e0052f,20,1-I,295bfe4e,12,3-I,e916f748,1,2-I,0272587c,12,1-I,023331ec,9,2-I,03a7eb89,2,2-I,10bfb1c5,4,3-I,b5cb82c6,13,3"
keras/callbacks.py^176^184+keras/callbacks.py^208^216,6b62678e,6b05aebc,"I,9a93fc51,38,3-I,f4216002,2,1-I,b6ca3ef0,5,1-I,7f7300b8,1,1-I,ea561ba6,7,1-I,b508ab64,4,1-I,3f12d7ae,10,3-I,5863fc74,3,2"
keras/layers/recurrent.py^84^105+keras/layers/recurrent.py^275^293,83544cdb,25e85b61,"I,47ed18a3,44,3"
keras/layers/recurrent.py^84^105+keras/layers/recurrent.py^502^519,83544cdb,25e85b61,"I,47ed18a3,40,3"
keras/layers/recurrent.py^84^105+keras/layers/recurrent.py^609^626,83544cdb,25e85b61,"I,47ed18a3,49,3"
keras/layers/recurrent.py^84^105+keras/layers/recurrent.py^708^726,83544cdb,25e85b61,"I,47ed18a3,52,3"
keras/layers/recurrent.py^275^293+keras/layers/recurrent.py^502^519,83544cdb,e3243614,"I,47ed18a3,22,3-I,6c458ff2,11,2"
keras/layers/recurrent.py^275^293+keras/layers/recurrent.py^609^626,83544cdb,e3243614,"I,47ed18a3,31,3-I,6c458ff2,2,2"
keras/layers/recurrent.py^275^293+keras/layers/recurrent.py^708^726,83544cdb,25e85b61,"I,47ed18a3,34,3"
keras/layers/recurrent.py^502^519+keras/layers/recurrent.py^609^626,83544cdb,e3243614,"I,47ed18a3,27,3-I,6c458ff2,13,3"
keras/layers/recurrent.py^502^519+keras/layers/recurrent.py^708^726,83544cdb,25e85b61,"I,47ed18a3,30,3"
keras/layers/recurrent.py^609^626+keras/layers/recurrent.py^708^726,83544cdb,25e85b61,"I,47ed18a3,39,3"
keras/layers/recurrent.py^106^116+keras/layers/recurrent.py^191^203,83544cdb,25e85b61,"I,47ed18a3,37,3"
keras/layers/recurrent.py^106^116+keras/layers/recurrent.py^294^305,83544cdb,9a2b5092,"I,47ed18a3,46,3-I,1c6ab36c,2,2-I,07ffc76b,15,2-I,96f3404a,6,2-I,9efe17ae,7,1-I,295bfe4e,51,2-I,4840e435,12,1-I,00e8d20e,2,2-I,2a3d4722,4,3-I,023331ec,4,2-I,03a7eb89,64,3-I,d663fda8,6,2-I,f9202817,1,2-I,8830c531,6,2-I,a5103909,30,3-I,3f148e40,7,1-I,66f8cc7a,1,2-I,b5cb82c6,71,3"
keras/layers/recurrent.py^106^116+keras/layers/recurrent.py^413^425,83544cdb,9a2b5092,"I,47ed18a3,36,3-I,07ffc76b,10,2-I,96f3404a,10,2-I,f10c4307,4,2-I,9efe17ae,7,1-I,64449c19,2,2-I,4840e435,12,1-I,0fd0218e,4,2-I,2a3d4722,4,3-I,1b7800ac,5,2-I,03a7eb89,34,3-I,d663fda8,2,2-I,a5103909,19,3-I,3f148e40,7,1-I,5cd2ad04,3,2-I,b5cb82c6,45,3"
keras/layers/recurrent.py^106^116+keras/layers/recurrent.py^520^531,83544cdb,e3243614,"I,47ed18a3,48,3-I,6c458ff2,16,2"
keras/layers/recurrent.py^106^116+keras/layers/recurrent.py^627^638,83544cdb,25e85b61,"I,47ed18a3,37,3"
keras/layers/recurrent.py^106^116+keras/layers/recurrent.py^727^736,83544cdb,e3243614,"I,47ed18a3,35,3-I,6c458ff2,7,2"
keras/layers/recurrent.py^191^203+keras/layers/recurrent.py^294^305,83544cdb,25e85b61,"I,47ed18a3,35,3"
keras/layers/recurrent.py^191^203+keras/layers/recurrent.py^413^425,83544cdb,25e85b61,"I,47ed18a3,25,3"
keras/layers/recurrent.py^191^203+keras/layers/recurrent.py^520^531,83544cdb,25e85b61,"I,47ed18a3,37,3"
keras/layers/recurrent.py^191^203+keras/layers/recurrent.py^627^638,83544cdb,25e85b61,"I,47ed18a3,26,3"
keras/layers/recurrent.py^191^203+keras/layers/recurrent.py^727^736,83544cdb,25e85b61,"I,47ed18a3,24,3"
keras/layers/recurrent.py^294^305+keras/layers/recurrent.py^413^425,83544cdb,9a2b5092,"I,47ed18a3,34,3-I,1c6ab36c,2,1-I,07ffc76b,25,3-I,96f3404a,16,3-I,f10c4307,4,2-I,295bfe4e,51,1-I,64449c19,2,2-I,00e8d20e,2,1-I,0fd0218e,4,2-I,2a3d4722,4,3-I,1b7800ac,5,2-I,023331ec,4,1-I,03a7eb89,86,3-I,d663fda8,8,3-I,f9202817,1,1-I,8830c531,6,1-I,a5103909,15,3-I,5cd2ad04,3,2-I,66f8cc7a,1,1-I,b5cb82c6,58,3"
keras/layers/recurrent.py^294^305+keras/layers/recurrent.py^520^531,83544cdb,e3243614,"I,47ed18a3,46,3-I,6c458ff2,16,2"
keras/layers/recurrent.py^294^305+keras/layers/recurrent.py^627^638,83544cdb,25e85b61,"I,47ed18a3,35,3"
keras/layers/recurrent.py^294^305+keras/layers/recurrent.py^727^736,83544cdb,e3243614,"I,47ed18a3,33,3-I,6c458ff2,7,2"
keras/layers/recurrent.py^413^425+keras/layers/recurrent.py^520^531,83544cdb,e3243614,"I,47ed18a3,36,3-I,6c458ff2,16,2"
keras/layers/recurrent.py^413^425+keras/layers/recurrent.py^627^638,83544cdb,25e85b61,"I,47ed18a3,25,3"
